parent_name,parent_smiles,child_name,child_smiles,source,fps
trans-isoeugenol,C/C=C/c1ccc(O)c(OC)c1,,C/C=C/c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1,MetXBioDB,[0 0 0 ... 0 0 0]
Clofibric acid,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,,CC(C)(Oc1ccc(Cl)cc1)C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
N-Hydroxymexiletine,Cc1cccc(C)c1OC[C@@H](C)NO,,Cc1cccc(C)c1OC[C@@H](C)NOC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
Dehydroisoandrosterone,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,,CC12CCC3C(CC=C4CC(O[C@@H]5OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CCC43C)C1CCC2=O,MetXBioDB,[0 0 0 ... 0 0 0]
4-hydroxymethyl ambrisentan,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(CO)n1)C(=O)O,,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(CO)n1)C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
4-Methoxyphenol,COc1ccc(O)cc1,,COc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
"3,5-Dihydroxyflavone",O=c1c(O)c(-c2ccccc2)oc2cccc(O)c12,,O=C(O)[C@H]1OC(Oc2c(-c3ccccc3)oc3cccc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Thalifendine,COC1=CC=C2C=C3c4cc5c(cc4CC[NH+]3C=C2C1=O)OCO5,,COc1ccc2cc3[n+](cc2c1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CCc1cc2c(cc1-3)OCO2,MetXBioDB,[0 0 0 ... 0 0 0]
4-Propoxyphenol,CCCOc1ccc(O)cc1,,CCCOc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
valproic acid,CCCC(CCC)C(=O)O,,CCCC(CCC)C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
Diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Eugenol,C=CCc1ccc(O)c(OC)c1,,C=CCc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1,MetXBioDB,[0 0 0 ... 0 0 0]
Wogonin,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,,COc1c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,MetXBioDB,[0 0 0 ... 0 0 0]
"3,3p,4p-Trihydroxyflavone",O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,,O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)c(O)c3)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
fenchone metabo4,CC12CC(O)C(C1)C(C)(C)C2=O,,CC12CC(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C(C1)C(C)(C)C2=O,MetXBioDB,[0 0 0 ... 0 0 0]
Sorafenib,CNC(=O)c1cc(Oc2ccc(NC(O)=Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,CNC(=O)c1cc(Oc2ccc(NC(=O)N(c3ccc(Cl)c(C(F)(F)F)c3)[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)ccn1,MetXBioDB,[0 0 0 ... 0 0 0]
4-Iodophenol,Oc1ccc(I)cc1,,O=C(O)[C@H]1OC(Oc2ccc(I)cc2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
4-Hydroxyacetophenone,CC(=O)c1ccc(O)cc1,,CC(=O)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
Triclosan,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,,O=C(O)[C@H]1OC(Oc2cc(Cl)ccc2Oc2ccc(Cl)cc2Cl)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Naltrexone,O=C(O)[C@H]1O[C@@H](Oc2ccc3c4c2O[C@H]2C(=O)CC[C@@]5(O)[C@@H](C3)N(CC3CC3)CC[C@]425)[C@H](O)[C@@H](O)[C@@H]1O,"(2S,3S,4S,5R,6S)-6-{[(1S,5R,13R,17S)-4-(cyclopropylmethyl)-17-hydroxy-14-oxo-12-oxa-4-azapentacyclo[9.6.1.0Ã‚Â¹,Ã‚Â¹Ã‚Â³.0Ã¢ÂÂµ,Ã‚Â¹Ã¢ÂÂ·.0Ã¢ÂÂ·,Ã‚Â¹Ã¢ÂÂ¸]octadeca-7(18),8,10-trien-10-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O=C(O)[C@H]1O[C@@H](Oc2ccc3c4c2O[C@H]2C(=O)CC[C@@]5(O)[C@@H](C3)N(CC3CC3)CC[C@]425)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Combretastatin A4,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Droloxifene,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(O)c1)c1ccccc1,,CC/C(=C(/c1ccc(OCCN(C)C)cc1)c1cccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1)c1ccccc1,MetXBioDB,[0 0 1 ... 0 0 0]
Berberrubine,COc1c(O)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,,COc1c(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,MetXBioDB,[0 0 0 ... 0 0 0]
7-Hydroxy-3-methylflavone,Cc1c(-c2ccccc2)oc2cc(O)ccc2c1=O,,Cc1c(-c2ccccc2)oc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc2c1=O,MetXBioDB,[0 0 0 ... 0 0 0]
Fenofibric Acid,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,"6-({2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoyl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,[0 0 0 ... 0 0 0]
trovafloxacin,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,,N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cn4-c3ccc(F)cc3F)C[C@@H]12,MetXBioDB,[0 0 0 ... 0 0 0]
alpha-methyl benzyl alcohol,CC(O)c1ccccc1,,CC(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,MetXBioDB,[0 1 0 ... 0 0 0]
Propofol,CC(C)c1cccc(C(C)C)c1O,,CC(C)c1cccc(C(C)C)c1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,,O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Tizanidine M6,Oc1cc(Cl)c(NC2=NCCN2)c2nsnc12,,O=C(O)[C@H]1OC(Oc2cc(Cl)c(NC3=NCCN3)c3nsnc23)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Dezocine,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,,CC12CCCCC[C@H](Cc3ccc(O[C@@H]4O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)cc31)[C@@H]2N,MetXBioDB,[0 0 1 ... 0 1 0]
Dulcin,CCOc1ccc(NC(=N)O)cc1,,CCOc1ccc(NC(O)=NC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid,Cc1ccsc1-c1ccc(C(C)C(=O)O)cc1,,Cc1ccsc1-c1ccc(C(C)C(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 1 0 ... 0 0 0]
Jaceidin,COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1O,,COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
"5,6-O-DiDesmethyl Donepezil",O=C1c2cc(O)c(O)cc2CC1CC1CCN(Cc2ccccc2)CC1,,O=C1c2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2CC1CC1CCN(Cc2ccccc2)CC1,MetXBioDB,[0 0 0 ... 0 0 0]
"5,6-O-DiDesmethyl Donepezil",O=C1c2cc(O)c(O)cc2CC1CC1CCN(Cc2ccccc2)CC1,,O=C1c2cc(O)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2CC1CC1CCN(Cc2ccccc2)CC1,MetXBioDB,[0 0 0 ... 0 0 0]
"3,6,4p-Trihydroxyflavone",O=c1c(O)c(-c2ccc(O)cc2)oc2ccc(O)cc12,,O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)cc3)oc3ccc(O)cc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
4p-Carboxylumiracoxib,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1,,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,MetXBioDB,[0 0 0 ... 0 0 0]
Norbuprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1)[C@H]2O5,,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c5c4[C@@]3(CCN1)[C@H]2O5,MetXBioDB,[0 0 0 ... 1 0 0]
O-Desmethylvenlafaxine,NCC(c1ccc(O)cc1)C1(O)CCCCC1,,NCC(c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1)C1(O)CCCCC1,MetXBioDB,[0 1 1 ... 0 0 0]
"2,8-Dihydroxyquinoline",Oc1ccc2cccc(O)c2n1,,O=C(O)[C@H]1O[C@@H](Oc2ccc3cccc(O)c3n2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Hydroxyfarnesol,C/C(=C\CC/C(C)=C/CC/C(C)=C/CO)CO,,C/C(=C\CO)CC/C=C(\C)CC/C=C(\C)COC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Dihydromorphine,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,,CN1CC[C@]23c4c5ccc(OC6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,MetXBioDB,[0 0 0 ... 0 1 0]
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,,CC(C(=O)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(C(=O)c2ccccc2)c1,MetXBioDB,[0 1 0 ... 0 0 0]
Lasofoxifene,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,,O=C(O)[C@H]1OC(Oc2ccc3c(c2)CC[C@H](c2ccccc2)[C@@H]3c2ccc(OCCN3CCCC3)cc2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
4p-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
4-hydroxyatomoxetine,CNCC[C@@H](Oc1ccc(O)cc1C)c1ccccc1,,CNCC[C@@H](Oc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1C)c1ccccc1,MetXBioDB,[0 1 0 ... 0 0 0]
7-Hydoxy-5-methylflavone,Cc1cc(O)cc2oc(-c3ccccc3)cc(=O)c12,,Cc1cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccccc3)cc(=O)c12,MetXBioDB,[0 0 0 ... 0 0 0]
"6,7,3p-Trihydroxflavone",O=c1cc(-c2cccc(O)c2)oc2cc(O)c(O)cc12,,O=C(O)[C@H]1OC(Oc2cc3oc(-c4cccc(O)c4)cc(=O)c3cc2O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
N-hydroxy-2-acetylaminofluorene,CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,,CC(=O)N(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccc2c(c1)Cc1ccccc1-2,MetXBioDB,[0 0 0 ... 0 0 0]
7-Hydroxy-alpha-thujone,C[C@H]1C(=O)C[C@]2(C(C)(C)O)C[C@H]12,,C[C@H]1C(=O)C[C@]2(C(C)(C)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]12,MetXBioDB,[0 0 0 ... 0 0 0]
Pentaerythritol Dibromide,OCC(CO)(CBr)CBr,,O=C(O)[C@@H]1O[C@H](OCC(CO)(CBr)CBr)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
"5-(3p,4p-Dihydroxyphenyl)-gamma-valerolactone-4p-O-methyl",COc1ccc(CC2CCC(=O)O2)cc1O,,COc1ccc(CC2CCC(=O)O2)cc1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[1 0 0 ... 0 0 0]
Carveol,C=C(C)C1CC=C(C)C(O)C1,,C=C(C)C1CC=C(C)C(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C1,MetXBioDB,[0 0 0 ... 0 1 0]
7-Hydroxyflavone,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,,O=C(O)[C@H]1OC(Oc2ccc3c(=O)cc(-c4ccccc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Bisphenol A,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,CC(C)(c1ccc(O)cc1)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
25-Hydroxyvitamin D2,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)C1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)(C)O,,C=C1CCC(O)C/C1=C/C=C1\CCC[C@@]2(C)C1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)(C)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
Edaravone,Cc1cc(O)n(-c2ccccc2)n1,,Cc1cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)n(-c2ccccc2)n1,MetXBioDB,[0 0 0 ... 0 0 0]
"6,7-Dihydroxyflavone",O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,,O=C(O)[C@H]1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Flurbiprofen,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,,C[C@@H](C(=O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(-c2ccccc2)c(F)c1,MetXBioDB,[0 1 0 ... 0 0 0]
Codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,,COc1ccc2c3c1O[C@H]1[C@@H](OC4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,MetXBioDB,[0 0 0 ... 0 0 0]
N-hydroxy-2-acetylamino-3-methyl-5-phenylpyridine,CC(=O)N(O)c1ncc(-c2ccccc2)cc1C,,CC(=O)N(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1ncc(-c2ccccc2)cc1C,MetXBioDB,[0 0 0 ... 0 0 0]
N-hydroxy-2-aminobenzanthrone,O=C1C=c2cc3ccc4ccc(NO)cc4c3cc2=CC1,,O=C1C=c2cc3ccc4ccc(NOC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4c3cc2=CC1,MetXBioDB,[0 0 0 ... 0 0 0]
Pyridine N-oxide,O[n+]1ccccc1,,O=C(O)[C@@H]1O[C@H](O[n+]2ccccc2)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Acetaminophen,CC(O)=Nc1ccc(O)cc1,,CC(O)=Nc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
serotonin,NCCc1c[nH]c2ccc(O)cc12,,NCCc1c[nH]c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc12,MetXBioDB,[0 0 0 ... 0 0 0]
Misonidazole,COCC(O)Cn1ccnc1[N+](=O)[O-],,COCC(Cn1ccnc1[N+](=O)[O-])OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
Etiocholanolone,C[C@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,,C[C@]12CC[C@@H](O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,MetXBioDB,[0 0 0 ... 0 0 0]
3-alpha-hydroxydesogestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@H](O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(OC5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,MetXBioDB,[0 0 0 ... 0 0 0]
4-Chlorophenol,Oc1ccc(Cl)cc1,,O=C(O)[C@H]1OC(Oc2ccc(Cl)cc2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Tyramine,NCCc1ccc(O)cc1,,NCCc1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
Fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,,CN(CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)C1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
Vitamin D2,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,,C=C1CCC(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C/C1=C\C=C1/CCC[C@@]2(C)C1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,MetXBioDB,[0 1 0 ... 0 0 0]
5-O-Desmethyl Donepezil,COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O,,COc1cc2c(cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O,MetXBioDB,[0 0 0 ... 0 0 0]
6-Hydroxyflavone,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,,O=C(O)[C@H]1OC(Oc2ccc3oc(-c4ccccc4)cc(=O)c3c2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Dihydrocurcumin,COc1cc(/C=C/C(=O)/C=C(\O)CCc2ccc(O)c(OC)c2)ccc1O,,COc1cc(CC/C(O)=C/C(=O)/C=C/c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O,MetXBioDB,[0 0 0 ... 0 0 0]
"4-OH-2,6-dimethylaniline",Cc1cc(O)cc(C)c1N,,Cc1cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc(C)c1N,MetXBioDB,[0 0 0 ... 0 0 0]
3-Hydroxy-6-methylflavone,Cc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,,Cc1ccc2oc(-c3ccccc3)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(=O)c2c1,MetXBioDB,[0 0 0 ... 0 0 0]
Tolcapone,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,,Cc1ccc(C(=O)c2cc(O)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c([N+](=O)[O-])c2)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
4-Nitrophenol,O=[N+]([O-])c1ccc(O)cc1,,O=C(O)[C@H]1OC(Oc2ccc([N+](=O)[O-])cc2)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
3-Indole carboxylic acid,O=C(O)c1c[nH]c2ccccc12,,O=C(O[C@@H]1OC(C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1c[nH]c2ccccc12,MetXBioDB,[0 0 0 ... 0 0 0]
Fisetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,,O=C(O)[C@H]1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)ccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
Ornidazole,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,,Cc1ncc([N+](=O)[O-])n1CC(CCl)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
"3-Hydroxy-6,4p-dimethoxyflavone",COc1ccc(-c2oc3ccc(OC)cc3c(=O)c2O)cc1,,COc1ccc(-c2oc3ccc(OC)cc3c(=O)c2OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
Lumiracoxib M25,Cc1ccc2c(c1)CC(=O)N2c1c(F)cc(O)cc1Cl,,Cc1ccc2c(c1)CC(=O)N2c1c(F)cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
4-Ethylphenol,CCc1ccc(O)cc1,,CCc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1,MetXBioDB,[0 0 0 ... 0 0 0]
"3,3p-Dihydroxyflavone",O=c1c(O)c(-c2cccc(O)c2)oc2ccccc12,,O=C(O)[C@H]1OC(Oc2c(-c3cccc(O)c3)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
MaxiPost,COc1ccc(Cl)cc1C1(F)C(O)=Nc2cc(C(F)(F)F)ccc21,,COc1ccc(Cl)cc1C1(F)C(=O)N(C2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c2cc(C(F)(F)F)ccc21,MetXBioDB,[0 0 0 ... 0 0 0]
3-Methoxy-4-hydroxyphenylglycol,COc1cc(C(O)CO)ccc1O,,COc1cc(C(O)CO)ccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 1 0 ... 0 0 0]
4p-OH-diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,,O=C(O)Cc1ccccc1Nc1c(Cl)cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1Cl,MetXBioDB,[0 0 0 ... 0 0 0]
Farnesol,CC(C)=CCCC(C)=CCCC(C)=CCO,,CC(C)=CCCC(C)=CCCC(C)=CCOC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,MetXBioDB,[0 0 0 ... 0 0 0]
